"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous store retailers [453]","Dollars","81","millions","6","v65201379","1.1.1.170","5650","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous store retailers [453]","Dollars","81","millions","6","v65201379","1.1.1.170","5499","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous store retailers [453]","Dollars","81","millions","6","v65201379","1.1.1.170","5345","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous store retailers [453]","Dollars","81","millions","6","v65201379","1.1.1.170","3932","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","3912","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4088","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4225","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4277","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4518","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4584","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4585","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4561","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4572","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4478","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4477","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4462","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4459","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4449","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","4675","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Non-store retailers [454]","Dollars","81","millions","6","v65201380","1.1.1.171","5485","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","9977","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10098","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10112","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10192","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10172","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10125","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10056","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","9949","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10028","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10164","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10263","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10439","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","10131","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","9763","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","5738","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Air transportation [481]","Dollars","81","millions","6","v65201382","1.1.1.173","363","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8808","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","7928","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8325","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8624","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","9024","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8836","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8620","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8671","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8122","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8170","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","7799","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8530","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8466","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8070","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","8527","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Rail transportation [482]","Dollars","81","millions","6","v65201383","1.1.1.174","7559","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1779","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1736","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1746","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1758","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1783","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1751","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1771","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1854","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1761","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1781","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1751","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1771","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1719","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1715","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1662","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Water transportation [483]","Dollars","81","millions","6","v65201384","1.1.1.175","1552","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22240","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","21989","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22477","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22408","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22514","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22593","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22418","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22305","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22284","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22284","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22109","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","22235","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","21942","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","21796","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","20031","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Truck transportation [484]","Dollars","81","millions","6","v65201385","1.1.1.176","16133","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9385","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9355","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9301","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9332","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9367","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9352","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9359","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9378","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9490","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9669","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9538","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9491","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9724","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","9357","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","6956","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transit, ground passenger, scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v65201386","1.1.1.177","3230","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9681","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9725","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9774","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9797","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9833","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9776","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9893","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9866","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9745","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9817","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9591","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9977","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9715","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9929","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9590","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Pipeline transportation [486]","Dollars","81","millions","6","v65201390","1.1.1.181","9074","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","16991","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","16840","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17187","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17051","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17181","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17178","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17117","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17109","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17095","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17211","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17240","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","17198","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","16904","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","16817","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","14813","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Support activities for transportation [488]","Dollars","81","millions","6","v65201393","1.1.1.184","11381","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6613","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6338","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6537","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6552","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6716","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6631","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6674","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6627","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6564","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6729","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6554","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6795","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6615","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6572","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6469","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Postal service and couriers and messengers [49A]","Dollars","81","millions","6","v65201394","1.1.1.185","6660","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Warehousing and storage [493]","Dollars","81","millions","6","v65201397","1.1.1.188","3555","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Warehousing and storage [493]","Dollars","81","millions","6","v65201397","1.1.1.188","3491","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Warehousing and storage [493]","Dollars","81","millions","6","v65201397","1.1.1.188","3466","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Warehousing and storage [493]","Dollars","81","millions","6","v65201397","1.1.1.188","3477","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Warehousing and storage [493]","Dollars","81","millions","6","v65201397","1.1.1.188","3455","","","","0"
